"species","decimalLongitude","decimalLatitude"
"Hydrochoerus hydrochaeris",-56.77411,-17.364234
"Hydrochoerus hydrochaeris",-56.301914,-19.953292
"Hydrochoerus hydrochaeris",-56.774849,-17.365391
"Hydrochoerus hydrochaeris",-56.693723,-17.27445
"Hydrochoerus hydrochaeris",-56.685485,-17.269147
"Hydrochoerus hydrochaeris",-46.584945,-21.963695
"Hydrochoerus hydrochaeris",-43.242518,-22.881452
"Hydrochoerus hydrochaeris",-56.77411,-17.364234
"Hydrochoerus hydrochaeris",-46.358149,-23.819032
"Hydrochoerus hydrochaeris",-48.499694,-23.593543
"Hydrochoerus hydrochaeris",-47.848525,-15.753653
"Hydrochoerus hydrochaeris",-57.098106,-17.761968
"Hydrochoerus hydrochaeris",-52.645997,-27.061694
"Hydrochoerus hydrochaeris",-48.657736,-27.012901
"Hydrochoerus hydrochaeris",-59.827202,-1.496993
"Hydrochoerus hydrochaeris",-48.48677,-20.96443
"Hydrochoerus hydrochaeris",-48.487968,-20.964834
"Hydrochoerus hydrochaeris",-46.467529,-23.573127
"Hydrochoerus hydrochaeris",-48.876389,-27.065461
"Hydrochoerus hydrochaeris",-56.641422,-16.262499
"Hydrochoerus hydrochaeris",-46.639224,-23.45844
"Hydrochoerus hydrochaeris",-46.51971,-23.494938
"Hydrochoerus hydrochaeris",-46.639195,-23.458438
"Hydrochoerus hydrochaeris",-46.639214,-23.458452
"Hydrochoerus hydrochaeris",-49.303408,-25.402937
"Hydrochoerus hydrochaeris",-56.620883,-16.378167
"Hydrochoerus hydrochaeris",-46.995063,-23.050383
"Hydrochoerus hydrochaeris",-46.639231,-23.458471
"Hydrochoerus hydrochaeris",-38.643294,-3.825793
"Hydrochoerus hydrochaeris",-49.303363,-25.402733
"Hydrochoerus hydrochaeris",-46.639874,-23.458189
"Hydrochoerus hydrochaeris",-38.643294,-3.825793
"Hydrochoerus hydrochaeris",-55.915735,-9.570888
"Hydrochoerus hydrochaeris",-48.649572,-0.746257
"Hydrochoerus hydrochaeris",-40.418284,-20.614398
"Hydrochoerus hydrochaeris",-48.512472,-27.590338
"Hydrochoerus hydrochaeris",-45.439715,-21.555093
"Hydrochoerus hydrochaeris",-42.792367,-5.085203
"Hydrochoerus hydrochaeris",-34.860398,-7.137381
"Hydrochoerus hydrochaeris",-34.947515,-8.010394
"Hydrochoerus hydrochaeris",-48.980073,-26.934522
"Hydrochoerus hydrochaeris",-56.620039,-16.380203
"Hydrochoerus hydrochaeris",-56.620069,-16.380256
"Hydrochoerus hydrochaeris",-47.84827,-15.753745
"Hydrochoerus hydrochaeris",-56.620556,-16.381133
"Hydrochoerus hydrochaeris",-51.45697,-22.112233
"Hydrochoerus hydrochaeris",-56.620039,-16.380203
"Hydrochoerus hydrochaeris",-56.621006,-16.378369
"Hydrochoerus hydrochaeris",-56.620069,-16.380256
"Hydrochoerus hydrochaeris",-34.946171,-8.010236
"Hydrochoerus hydrochaeris",-45.706226,-22.253495
"Hydrochoerus hydrochaeris",-56.620069,-16.380256
"Hydrochoerus hydrochaeris",-42.772482,-22.450652
"Hydrochoerus hydrochaeris",-56.620069,-16.380256
"Hydrochoerus hydrochaeris",-46.465217,-23.576495
"Hydrochoerus hydrochaeris",-56.699533,-17.288714
"Hydrochoerus hydrochaeris",-56.652753,-17.241439
"Hydrochoerus hydrochaeris",-56.8549,-16.741631
"Hydrochoerus hydrochaeris",-56.862039,-16.746581
"Hydrochoerus hydrochaeris",-57.306438,-19.159701
"Hydrochoerus hydrochaeris",-56.862508,-16.746678
"Hydrochoerus hydrochaeris",-48.507416,-27.580621
"Hydrochoerus hydrochaeris",-56.708789,-17.259853
"Hydrochoerus hydrochaeris",-56.862853,-16.748503
"Hydrochoerus hydrochaeris",-56.8768,-16.757828
"Hydrochoerus hydrochaeris",-34.946986,-8.010898
"Hydrochoerus hydrochaeris",-43.224647,-22.908183
"Hydrochoerus hydrochaeris",-56.830239,-17.306067
"Hydrochoerus hydrochaeris",-56.698761,-17.280281
"Hydrochoerus hydrochaeris",-56.861689,-16.749919
"Hydrochoerus hydrochaeris",-56.620753,-16.379106
"Hydrochoerus hydrochaeris",-56.698761,-17.280281
"Hydrochoerus hydrochaeris",-56.669061,-17.260064
"Hydrochoerus hydrochaeris",-40.304677,-20.276955
"Hydrochoerus hydrochaeris",-56.698761,-17.280281
"Hydrochoerus hydrochaeris",-56.679062,-20.081777
"Hydrochoerus hydrochaeris",-47.059971,-22.834669
"Hydrochoerus hydrochaeris",-55.880293,-20.65817
"Hydrochoerus hydrochaeris",-47.060871,-22.842049
"Hydrochoerus hydrochaeris",-45.369466,-23.819064
"Hydrochoerus hydrochaeris",-45.369447,-23.819152
"Hydrochoerus hydrochaeris",-51.036892,-30.339575
"Hydrochoerus hydrochaeris",-46.667477,-23.697315
"Hydrochoerus hydrochaeris",-43.990505,-22.12339
"Hydrochoerus hydrochaeris",-52.361635,-24.048328
"Hydrochoerus hydrochaeris",-46.633882,-22.48036
"Hydrochoerus hydrochaeris",-46.633882,-22.48036
"Hydrochoerus hydrochaeris",-48.641514,-26.914351
"Hydrochoerus hydrochaeris",-47.83452,-15.769992
"Hydrochoerus hydrochaeris",-47.834738,-15.76835
"Hydrochoerus hydrochaeris",-43.22323,-22.907995
"Hydrochoerus hydrochaeris",-47.462349,-21.962464
"Hydrochoerus hydrochaeris",-47.468158,-21.964504
"Hydrochoerus hydrochaeris",-47.905703,-15.733337
"Hydrochoerus hydrochaeris",-47.846121,-15.756158
"Hydrochoerus hydrochaeris",-47.851411,-15.764319
"Hydrochoerus hydrochaeris",-48.487669,-20.965673
"Hydrochoerus hydrochaeris",-45.88693,-23.168506
"Hydrochoerus hydrochaeris",-48.607481,-28.035304
"Hydrochoerus hydrochaeris",-57.383413,-17.716639
"Hydrochoerus hydrochaeris",-67.869067,-9.9568
"Hydrochoerus hydrochaeris",-67.869115,-9.956952
"Hydrochoerus hydrochaeris",-67.869236,-9.957076
"Hydrochoerus hydrochaeris",-67.869033,-9.95703
"Hydrochoerus hydrochaeris",-53.434155,-24.957912
"Hydrochoerus hydrochaeris",-44.366433,-22.426067
"Hydrochoerus hydrochaeris",-67.865966,-9.953868
"Hydrochoerus hydrochaeris",-34.830242,-7.124678
"Hydrochoerus hydrochaeris",-54.577732,-20.453417
"Hydrochoerus hydrochaeris",-34.857956,-7.135583
"Hydrochoerus hydrochaeris",-48.909898,-23.099574
"Hydrochoerus hydrochaeris",-67.865145,-9.95388
"Hydrochoerus hydrochaeris",-46.465552,-23.573599
"Hydrochoerus hydrochaeris",-67.869361,-9.956825
"Hydrochoerus hydrochaeris",-55.908959,-9.547531
"Hydrochoerus hydrochaeris",-57.034912,-19.576833
"Hydrochoerus hydrochaeris",-67.869208,-9.957192
"Hydrochoerus hydrochaeris",-56.774078,-17.364837
"Hydrochoerus hydrochaeris",-67.869217,-9.957063
"Hydrochoerus hydrochaeris",-46.388487,-22.991941
"Hydrochoerus hydrochaeris",-54.577337,-20.45451
"Hydrochoerus hydrochaeris",-67.864903,-9.956557
"Hydrochoerus hydrochaeris",-57.075867,-19.447527
"Hydrochoerus hydrochaeris",-67.869562,-9.958655
"Hydrochoerus hydrochaeris",-41.829412,-22.404903
"Hydrochoerus hydrochaeris",-43.369378,-22.995518
"Hydrochoerus hydrochaeris",-49.404313,-26.778767
"Hydrochoerus hydrochaeris",-43.369328,-22.995502
"Hydrochoerus hydrochaeris",-67.865181,-9.955517
"Hydrochoerus hydrochaeris",-47.88615,-15.72913
"Hydrochoerus hydrochaeris",-52.49209,-31.760114
"Hydrochoerus hydrochaeris",-67.869227,-9.956841
"Hydrochoerus hydrochaeris",-48.0298,-15.831138
"Hydrochoerus hydrochaeris",-50.364303,-29.093081
"Hydrochoerus hydrochaeris",-43.216163,-22.971772
"Hydrochoerus hydrochaeris",-43.369284,-22.995594
"Hydrochoerus hydrochaeris",-53.714707,-29.725453
"Hydrochoerus hydrochaeris",-41.292673,-21.816488
"Hydrochoerus hydrochaeris",-44.717573,-23.217553
"Hydrochoerus hydrochaeris",-67.867072,-9.955115
"Hydrochoerus hydrochaeris",-56.056509,-9.649678
"Hydrochoerus hydrochaeris",-56.070555,-9.866197
"Hydrochoerus hydrochaeris",-56.706009,-17.322417
"Hydrochoerus hydrochaeris",-46.492817,-23.448088
"Hydrochoerus hydrochaeris",-56.854378,-16.741343
"Hydrochoerus hydrochaeris",-67.869563,-9.958708
"Hydrochoerus hydrochaeris",-47.847669,-15.832532
"Hydrochoerus hydrochaeris",-46.516508,-23.483801
"Hydrochoerus hydrochaeris",-46.516622,-23.484375
"Hydrochoerus hydrochaeris",-46.515933,-23.484027
"Hydrochoerus hydrochaeris",-56.662988,-17.339947
"Hydrochoerus hydrochaeris",-67.869055,-9.957005
"Hydrochoerus hydrochaeris",-46.724653,-23.55448
"Hydrochoerus hydrochaeris",-51.452524,-22.120011
"Hydrochoerus hydrochaeris",-67.870065,-9.957341
"Hydrochoerus hydrochaeris",-43.452213,-22.910058
"Hydrochoerus hydrochaeris",-46.518352,-23.485111
"Hydrochoerus hydrochaeris",-43.369657,-22.995337
"Hydrochoerus hydrochaeris",-56.71254,-17.28734
"Hydrochoerus hydrochaeris",-43.36687,-22.995964
"Hydrochoerus hydrochaeris",-56.662343,-17.329768
"Hydrochoerus hydrochaeris",-49.398682,-28.772137
"Hydrochoerus hydrochaeris",-56.857524,-16.748422
"Hydrochoerus hydrochaeris",-56.621429,-16.378801
"Hydrochoerus hydrochaeris",-67.867172,-9.954933
"Hydrochoerus hydrochaeris",-56.706009,-17.322417
"Hydrochoerus hydrochaeris",-56.698625,-17.288552
"Hydrochoerus hydrochaeris",-47.76868,-21.31215
"Hydrochoerus hydrochaeris",-56.662945,-17.339698
"Hydrochoerus hydrochaeris",-51.455134,-22.113259
"Hydrochoerus hydrochaeris",-47.834313,-15.78595
"Hydrochoerus hydrochaeris",-56.857853,-16.748077
"Hydrochoerus hydrochaeris",-49.955157,-20.421591
"Hydrochoerus hydrochaeris",-46.72762,-23.503756
"Hydrochoerus hydrochaeris",-67.864203,-9.95826
"Hydrochoerus hydrochaeris",-67.86673,-9.9581
"Hydrochoerus hydrochaeris",-56.711963,-16.512672
"Hydrochoerus hydrochaeris",-56.632935,-17.203952
"Hydrochoerus hydrochaeris",-53.712226,-29.183073
"Hydrochoerus hydrochaeris",-56.646037,-17.331614
"Hydrochoerus hydrochaeris",-56.704963,-17.241546
"Hydrochoerus hydrochaeris",-51.213362,-29.699508
"Hydrochoerus hydrochaeris",-62.428383,-10.54732
"Hydrochoerus hydrochaeris",-56.62096,-16.37886
"Hydrochoerus hydrochaeris",-56.620922,-16.379163
"Hydrochoerus hydrochaeris",-57.254448,-19.040438
"Hydrochoerus hydrochaeris",-40.847809,-20.352587
"Hydrochoerus hydrochaeris",-57.383413,-17.71664
"Hydrochoerus hydrochaeris",-67.869163,-9.957075
"Hydrochoerus hydrochaeris",-56.589766,-16.592622
"Hydrochoerus hydrochaeris",-67.869191,-9.95719
"Hydrochoerus hydrochaeris",-43.49283,-22.474184
"Hydrochoerus hydrochaeris",-42.770281,-22.452864
"Hydrochoerus hydrochaeris",-40.504367,-9.40327
"Hydrochoerus hydrochaeris",-43.321365,-23.001981
"Hydrochoerus hydrochaeris",-67.869163,-9.957075
"Hydrochoerus hydrochaeris",-67.870952,-9.953519
"Hydrochoerus hydrochaeris",-56.73451,-16.619805
"Hydrochoerus hydrochaeris",-56.776486,-17.353853
"Hydrochoerus hydrochaeris",-49.604494,-29.397357
"Hydrochoerus hydrochaeris",-56.666736,-16.434527
"Hydrochoerus hydrochaeris",-48.652787,-26.915625
"Hydrochoerus hydrochaeris",-49.49535,-28.644499
"Hydrochoerus hydrochaeris",-57.077732,-9.210516
"Hydrochoerus hydrochaeris",-56.675154,-17.226572
"Hydrochoerus hydrochaeris",-56.719769,-17.30349
"Hydrochoerus hydrochaeris",-47.891887,-15.797515
"Hydrochoerus hydrochaeris",-49.077094,-22.414745
"Hydrochoerus hydrochaeris",-44.429181,-19.868576
"Hydrochoerus hydrochaeris",-49.265198,-25.426876
"Hydrochoerus hydrochaeris",-56.264953,-19.576185
"Hydrochoerus hydrochaeris",-34.858177,-7.135489
"Hydrochoerus hydrochaeris",-56.656839,-16.534156
"Hydrochoerus hydrochaeris",-56.847605,-16.800333
"Hydrochoerus hydrochaeris",-47.928719,-18.167519
"Hydrochoerus hydrochaeris",-48.976188,-12.873203
"Hydrochoerus hydrochaeris",-48.660964,-27.014649
"Hydrochoerus hydrochaeris",-56.705872,-17.32035
"Hydrochoerus hydrochaeris",-56.653038,-17.245833
"Hydrochoerus hydrochaeris",-44.077493,-19.939839
"Hydrochoerus hydrochaeris",-48.338105,-20.767888
"Hydrochoerus hydrochaeris",-45.433638,-22.439956
"Hydrochoerus hydrochaeris",-50.404435,-30.067479
"Hydrochoerus hydrochaeris",-48.50946,-27.579779
"Hydrochoerus hydrochaeris",-50.092812,-23.540586
"Hydrochoerus hydrochaeris",-34.902948,-8.047433
"Hydrochoerus hydrochaeris",-47.869747,-15.749911
"Hydrochoerus hydrochaeris",-48.734938,-26.332521
"Hydrochoerus hydrochaeris",-48.441962,-1.424537
"Hydrochoerus hydrochaeris",-49.115189,-26.925629
"Hydrochoerus hydrochaeris",-48.419119,-1.423957
"Hydrochoerus hydrochaeris",-40.261976,-19.936969
"Hydrochoerus hydrochaeris",-41.963707,-18.835634
"Hydrochoerus hydrochaeris",-34.903232,-8.048128
"Hydrochoerus hydrochaeris",-56.858799,-16.748161
"Hydrochoerus hydrochaeris",-56.607837,-16.346359
"Hydrochoerus hydrochaeris",-49.30766,-25.428617
"Hydrochoerus hydrochaeris",-49.311546,-25.427963
"Hydrochoerus hydrochaeris",-55.980251,-20.117372
"Hydrochoerus hydrochaeris",-54.445877,-25.666878
"Hydrochoerus hydrochaeris",-44.191147,-23.185086
"Hydrochoerus hydrochaeris",-48.441999,-1.424552
"Hydrochoerus hydrochaeris",-47.049722,-22.875556
"Hydrochoerus hydrochaeris",-48.677517,-26.908286
"Hydrochoerus hydrochaeris",-38.642907,-3.825247
"Hydrochoerus hydrochaeris",-45.435407,-22.435878
"Hydrochoerus hydrochaeris",-53.705662,-29.719479
"Hydrochoerus hydrochaeris",-54.577457,-20.455633
"Hydrochoerus hydrochaeris",-49.273757,-25.411735
"Hydrochoerus hydrochaeris",-49.060275,-26.918754
"Hydrochoerus hydrochaeris",-46.634639,-23.457149
"Hydrochoerus hydrochaeris",-49.598695,-27.040054
"Hydrochoerus hydrochaeris",-49.310769,-25.431541
"Hydrochoerus hydrochaeris",-48.642146,-26.914389
"Hydrochoerus hydrochaeris",-49.208521,-25.507921
"Hydrochoerus hydrochaeris",-67.86683,-9.95802
"Hydrochoerus hydrochaeris",-54.585603,-25.425128
"Hydrochoerus hydrochaeris",-46.716575,-23.558467
"Hydrochoerus hydrochaeris",-49.308566,-25.427326
"Hydrochoerus hydrochaeris",-67.870952,-9.953519
"Hydrochoerus hydrochaeris",-45.647133,-20.123403
"Hydrochoerus hydrochaeris",-67.870952,-9.953519
"Hydrochoerus hydrochaeris",-67.869383,-9.956639
"Hydrochoerus hydrochaeris",-46.578064,-23.526718
"Hydrochoerus hydrochaeris",-49.274354,-26.828163
"Hydrochoerus hydrochaeris",-49.562775,-27.171628
"Hydrochoerus hydrochaeris",-50.520275,-23.051611
"Hydrochoerus hydrochaeris",-48.546812,-27.596499
"Hydrochoerus hydrochaeris",-46.51971,-23.494938
"Hydrochoerus hydrochaeris",-49.060275,-26.918754
"Hydrochoerus hydrochaeris",-49.331112,-25.479072
"Hydrochoerus hydrochaeris",-49.299049,-25.427215
"Hydrochoerus hydrochaeris",-48.896022,-27.098569
"Hydrochoerus hydrochaeris",-46.521604,-23.485508
"Hydrochoerus hydrochaeris",-55.967053,-20.098397
"Hydrochoerus hydrochaeris",-55.966875,-20.098227
"Hydrochoerus hydrochaeris",-46.709893,-23.700321
"Hydrochoerus hydrochaeris",-49.183252,-28.639206
"Hydrochoerus hydrochaeris",-48.634395,-26.971297
"Hydrochoerus hydrochaeris",-47.650712,-22.71504
"Hydrochoerus hydrochaeris",-34.860785,-7.136023
"Hydrochoerus hydrochaeris",-52.908453,-18.122433
"Hydrochoerus hydrochaeris",-46.005108,-21.485267
"Hydrochoerus hydrochaeris",-49.077642,-26.908558
"Hydrochoerus hydrochaeris",-49.3078,-25.427537
"Hydrochoerus hydrochaeris",-67.867928,-9.956691
"Hydrochoerus hydrochaeris",-67.8677,-9.956747
"Hydrochoerus hydrochaeris",-43.385384,-22.983083
"Hydrochoerus hydrochaeris",-43.385409,-22.983139
"Hydrochoerus hydrochaeris",-48.630039,-26.940122
"Hydrochoerus hydrochaeris",-45.647145,-20.123386
"Hydrochoerus hydrochaeris",-48.630039,-26.940122
"Hydrochoerus hydrochaeris",-43.385415,-22.983127
"Hydrochoerus hydrochaeris",-56.631185,-13.540602
"Hydrochoerus hydrochaeris",-48.896177,-27.098443
"Hydrochoerus hydrochaeris",-56.734772,-16.619638
"Hydrochoerus hydrochaeris",-56.64887,-17.23902
"Hydrochoerus hydrochaeris",-49.313189,-25.428935
"Hydrochoerus hydrochaeris",-49.205925,-25.511436
"Hydrochoerus hydrochaeris",-48.51108,-27.597472
"Hydrochoerus hydrochaeris",-49.058758,-26.924433
"Hydrochoerus hydrochaeris",-49.219093,-25.527954
"Hydrochoerus hydrochaeris",-46.0979,-22.370668
"Hydrochoerus hydrochaeris",-49.159059,-6.83952
"Hydrochoerus hydrochaeris",-46.005495,-21.485161
"Hydrochoerus hydrochaeris",-51.111923,-29.911962
"Hydrochoerus hydrochaeris",-45.647183,-20.123365
"Hydrochoerus hydrochaeris",-43.437967,-22.587149
"Hydrochoerus hydrochaeris",-56.737061,-17.324422
"Hydrochoerus hydrochaeris",-56.487894,-21.12821
"Hydrochoerus hydrochaeris",-51.92528,-13.25316
"Hydrochoerus hydrochaeris",-46.86722,-23.43895
"Hydrochoerus hydrochaeris",-56.857472,-16.748094
"Hydrochoerus hydrochaeris",-49.05865,-26.920366
"Hydrochoerus hydrochaeris",-47.066857,-22.843042
"Hydrochoerus hydrochaeris",-46.371522,-20.233555
"Hydrochoerus hydrochaeris",-54.549522,-25.447322
"Hydrochoerus hydrochaeris",-43.437967,-22.587149
"Hydrochoerus hydrochaeris",-46.63969,-23.458306
"Hydrochoerus hydrochaeris",-67.864953,-9.958503
"Hydrochoerus hydrochaeris",-49.281844,-26.824114
"Hydrochoerus hydrochaeris",-46.748437,-23.534303
"Hydrochoerus hydrochaeris",-48.005655,-22.665456
"Hydrochoerus hydrochaeris",-67.869898,-9.959101
"Hydrochoerus hydrochaeris",-46.639535,-23.458351
"Hydrochoerus hydrochaeris",-48.508384,-27.58161
"Hydrochoerus hydrochaeris",-43.449438,-23.01842
"Hydrochoerus hydrochaeris",-34.861184,-7.136188
"Hydrochoerus hydrochaeris",-56.615068,-20.085995
"Hydrochoerus hydrochaeris",-55.951733,-16.323345
"Hydrochoerus hydrochaeris",-47.598583,-23.430407
"Hydrochoerus hydrochaeris",-55.966102,-16.294838
"Hydrochoerus hydrochaeris",-45.439715,-21.555093
"Hydrochoerus hydrochaeris",-46.216729,-23.539268
"Hydrochoerus hydrochaeris",-35.071238,-6.407559
"Hydrochoerus hydrochaeris",-56.487894,-21.128208
"Hydrochoerus hydrochaeris",-56.620664,-16.379109
"Hydrochoerus hydrochaeris",-67.861304,-9.958213
"Hydrochoerus hydrochaeris",-67.866837,-9.954058
"Hydrochoerus hydrochaeris",-56.776251,-16.642425
"Hydrochoerus hydrochaeris",-45.457558,-22.426747
"Hydrochoerus hydrochaeris",-48.515269,-27.736954
"Hydrochoerus hydrochaeris",-46.727752,-23.50323
"Hydrochoerus hydrochaeris",-54.480907,-25.613824
"Hydrochoerus hydrochaeris",-56.075986,-19.603356
"Hydrochoerus hydrochaeris",-46.771581,-22.196563
"Hydrochoerus hydrochaeris",-52.571746,-32.606865
"Hydrochoerus hydrochaeris",-46.340252,-23.497162
"Hydrochoerus hydrochaeris",-35.068404,-7.004729
"Hydrochoerus hydrochaeris",-56.089057,-19.589116
"Hydrochoerus hydrochaeris",-56.068585,-19.600243
"Hydrochoerus hydrochaeris",-56.045311,-19.747774
"Hydrochoerus hydrochaeris",-49.46322,-28.533445
"Hydrochoerus hydrochaeris",-67.866805,-9.95408
"Hydrochoerus hydrochaeris",-47.830458,-15.771817
"Hydrochoerus hydrochaeris",-53.706698,-29.720591
"Hydrochoerus hydrochaeris",-42.880028,-20.756145
"Hydrochoerus hydrochaeris",-56.709419,-17.291039
"Hydrochoerus hydrochaeris",-56.789425,-17.358216
"Hydrochoerus hydrochaeris",-56.08919,-19.592103
"Hydrochoerus hydrochaeris",-47.049735,-22.873303
"Hydrochoerus hydrochaeris",-52.556094,-32.563609
"Hydrochoerus hydrochaeris",-56.074396,-19.601218
"Hydrochoerus hydrochaeris",-42.880028,-20.756145
"Hydrochoerus hydrochaeris",-47.115488,-22.727272
"Hydrochoerus hydrochaeris",-56.775414,-17.365311
"Hydrochoerus hydrochaeris",-56.665022,-17.255937
"Hydrochoerus hydrochaeris",-45.143703,-23.330663
"Hydrochoerus hydrochaeris",-56.567347,-20.163411
"Hydrochoerus hydrochaeris",-51.014274,-30.34773
"Hydrochoerus hydrochaeris",-51.025653,-30.345678
"Hydrochoerus hydrochaeris",-56.261255,-16.585591
"Hydrochoerus hydrochaeris",-41.88849,-22.767141
"Hydrochoerus hydrochaeris",-44.201578,-20.144404
"Hydrochoerus hydrochaeris",-56.710274,-17.281815
"Hydrochoerus hydrochaeris",-48.653011,-26.916005
"Hydrochoerus hydrochaeris",-49.306831,-25.426094
"Hydrochoerus hydrochaeris",-35.068397,-7.004943
"Hydrochoerus hydrochaeris",-56.857553,-16.748102
"Hydrochoerus hydrochaeris",-55.965042,-20.095216
"Hydrochoerus hydrochaeris",-56.67504,-16.504574
"Hydrochoerus hydrochaeris",-56.856955,-16.746381
"Hydrochoerus hydrochaeris",-56.697963,-17.283458
"Hydrochoerus hydrochaeris",-49.080848,-26.910373
"Hydrochoerus hydrochaeris",-56.053845,-19.601683
"Hydrochoerus hydrochaeris",-46.636094,-23.454444
"Hydrochoerus hydrochaeris",-56.675103,-16.504653
"Hydrochoerus hydrochaeris",-55.934555,-20.092807
"Hydrochoerus hydrochaeris",-47.83755,-15.761413
"Hydrochoerus hydrochaeris",-56.760733,-17.340111
"Hydrochoerus hydrochaeris",-56.621297,-16.378831
"Hydrochoerus hydrochaeris",-56.745465,-16.503098
"Hydrochoerus hydrochaeris",-34.902507,-8.046551
"Hydrochoerus hydrochaeris",-42.773156,-22.451625
"Hydrochoerus hydrochaeris",-34.902827,-8.047016
"Hydrochoerus hydrochaeris",-42.773156,-22.451625
"Hydrochoerus hydrochaeris",-35.072342,-7.903218
"Hydrochoerus hydrochaeris",-43.430072,-23.002522
"Hydrochoerus hydrochaeris",-56.620614,-16.377323
"Hydrochoerus hydrochaeris",-55.54576,-11.864501
"Hydrochoerus hydrochaeris",-35.074651,-7.904609
"Hydrochoerus hydrochaeris",-56.696684,-17.286573
"Hydrochoerus hydrochaeris",-57.383413,-17.71664
"Hydrochoerus hydrochaeris",-57.383413,-17.71664
"Hydrochoerus hydrochaeris",-46.454363,-23.482591
"Hydrochoerus hydrochaeris",-48.426116,-27.532243
"Hydrochoerus hydrochaeris",-55.39785,-30.007225
"Hydrochoerus hydrochaeris",-42.770281,-22.452864
"Hydrochoerus hydrochaeris",-56.620731,-16.378194
"Hydrochoerus hydrochaeris",-43.457139,-22.77955
"Hydrochoerus hydrochaeris",-48.972943,-22.958092
"Hydrochoerus hydrochaeris",-43.121558,-22.92427
"Hydrochoerus hydrochaeris",-47.939861,-15.846646
"Hydrochoerus hydrochaeris",-43.527687,-22.885253
"Hydrochoerus hydrochaeris",-67.864384,-9.953268
"Hydrochoerus hydrochaeris",-35.475401,-7.817549
"Hydrochoerus hydrochaeris",-45.468496,-22.421997
"Hydrochoerus hydrochaeris",-49.0814,-26.91065
"Hydrochoerus hydrochaeris",-55.863881,-16.345295
"Hydrochoerus hydrochaeris",-51.710475,-20.779295
"Hydrochoerus hydrochaeris",-40.421773,-20.605367
"Hydrochoerus hydrochaeris",-43.4348,-23.019264
"Hydrochoerus hydrochaeris",-49.455247,-28.541492
"Hydrochoerus hydrochaeris",-43.434832,-23.019197
"Hydrochoerus hydrochaeris",-48.240762,-18.908461
